time_s,phase,joint1_position_rad,joint1_velocity_radps,joint1_target_rad,joint2_position_rad,joint2_velocity_radps,joint2_target_rad,joint3_position_rad,joint3_velocity_radps,joint3_target_rad,joint4_position_rad,joint4_velocity_radps,joint4_target_rad,joint5_position_rad,joint5_velocity_radps,joint5_target_rad,joint6_position_rad,joint6_velocity_radps,joint6_target_rad,tcp_x_m,tcp_y_m,tcp_z_m,contact_count,max_penetration_m
1.82299999999991,pose1_hold,0.15053139182089337,-9.858121505894688e-07,0.1505313348427364,0.8999659036247903,-9.908432060260758e-07,0.8999658440115703,-0.8000085699044336,7.039528316375885e-07,-0.800008533847622,0.09759010434022662,-6.063248052105644e-08,0.09759010281719747,0.24998467245529798,2.2211200316612733e-06,0.249984821351527,0.10248254812816411,-4.921299092938969e-07,0.10248250911985896,0.3099390875018658,0.05228384424821095,0.33106542851652354,0,0.0
1.82399999999991,pose1_hold,0.15053139085186626,-9.690270973490725e-07,0.1505313348427364,0.8999659026495062,-9.752841765788617e-07,0.8999658440115703,-0.8000085692142473,6.901862756447587e-07,-0.800008533847622,0.09759010428119583,-5.9030791057749876e-08,0.09759010281719747,0.24998467464283886,2.1875408604421734e-06,0.249984821351527,0.10248254764216343,-4.860006895848935e-07,0.10248250911985896,0.3099390871988409,0.052283843936158196,0.3310654280514632,0,0.0
1.8249999999999098,pose1_hold,0.15053138989933815,-9.525281098657291e-07,0.1505313348427364,0.8999659016895478,-9.599583244808677e-07,0.8999658440115703,-0.8000085685375546,6.76692660399886e-07,-0.800008533847622,0.09759010422372977,-5.7466052997141575e-08,0.09759010281719747,0.24998467679732506,2.1544861999847265e-06,0.249984821351527,0.10248254716221564,-4.799477840464272e-07,0.10248250911985896,0.3099390869005261,0.05228384362946703,0.33106542759465685,0,0.0
1.8259999999999097,pose1_hold,0.15053138896302784,-9.363103079761153e-07,0.1505313348427364,0.8999659007446855,-9.448622527323061e-07,0.8999658440115703,-0.800008567874088,6.634666394019014e-07,-0.800008533847622,0.09759010416779229,-5.5937473149565996e-08,0.09759010281719747,0.24998467891927273,2.1219476633916305e-06,0.249984821351527,0.1024825466882454,-4.739702425544684e-07,0.10248250911985896,0.3099390866068492,0.0522838433280459,0.3310654271459465,0,0.0
1.8269999999999096,pose1_hold,0.15053138804265895,-9.203688948545833e-07,0.1505313348427364,0.8999658998146929,-9.299926165017158e-07,0.8999658440115703,-0.800008567223585,6.50502965979554e-07,-0.800008533847622,0.09759010411334802,-5.44442746321527e-08,0.09759010281719747,0.24998468100918972,2.089916996432284e-06,0.249984821351527,0.10248254622017827,-4.6806712691353926e-07,0.10248250911985896,0.3099390863177387,0.05228384303180434,0.3310654267051776,0,0.0
1.8279999999999095,pose1_hold,0.1505313871379598,-9.046991556140355e-07,0.1505313348427364,0.8999658988993468,-9.153461221042102e-07,0.8999658440115703,-0.8000085665857886,6.377964910406898e-07,-0.800008533847622,0.09759010406036232,-5.298569654287194e-08,0.09759010281719747,0.2499846830675758,2.058386076753255e-06,0.249984821351527,0.10248254575794076,-4.6223751052173805e-07,0.10248250911985896,0.3099390860331246,0.052283842740654174,0.33106542627219737,0,0.0
1.8289999999999094,pose1_hold,0.15053138624866336,-8.892964559078431e-07,0.1505313348427364,0.8999658979984272,-9.009195260818251e-07,0.8999658440115703,-0.8000085659604464,6.253421618789505e-07,-0.800008533847622,0.09759010400880133,-5.156099339315497e-08,0.09759010281719747,0.2499846850949227,2.0273469109226863e-06,0.249984821351527,0.10248254530146028,-4.5648047836553565e-07,0.10248250911985896,0.30993908575293794,0.05228384245450818,0.3310654258468572,0,0.0
1.8299999999999093,pose1_hold,0.1505313853745071,-8.741562405366546e-07,0.1505313348427364,0.8999658971117176,-8.867096342162849e-07,0.8999658440115703,-0.8000085653473115,6.13135020332088e-07,-0.800008533847622,0.0975901039586319,-5.016943512138077e-08,0.09759010281719747,0.2499846870917143,1.9967916329810617e-06,0.249984821351527,0.10248254485066516,-4.5079512681792634e-07,0.10248250911985896,0.3099390854771103,0.0522838421732808,0.33106542542901113,0,0.0
1.8309999999999091,pose1_hold,0.15053138451523307,-8.592740320557383e-07,0.1505313348427364,0.8999658962390042,-8.72713300715353e-07,0.8999658440115703,-0.8000085647461412,6.011702011477283e-07,-0.800008533847622,0.09759010390982159,-4.8810306620936226e-08,0.09759010281719747,0.24998468905842683,1.9667125025937104e-06,0.249984821351527,0.1024825444054846,-4.4518056351361537e-07,0.10248250911985896,0.30993908520557517,0.0522838418968881,0.33106542501851516,0,0.0
1.831999999999909,pose1_hold,0.15053138367058763,-8.446454295222127e-07,0.1505313348427364,0.8999658953800769,-8.589274271019037e-07,0.8999658440115703,-0.8000085641566983,5.894429303089579e-07,-0.800008533847622,0.09759010386233868,-4.748290753323852e-08,0.09759010281719747,0.24998469099552872,1.9371019030918475e-06,0.249984821351527,0.10248254396584869,-4.3963590717933896e-07,0.10248250911985896,0.3099390849382663,0.052283841625247254,0.33106542461523,0,0.0
1.832999999999909,pose1_hold,0.15053138284032153,-8.302661071717162e-07,0.1505313348427364,0.8999658945347279,-8.453489617242773e-07,0.8999658440115703,-0.8000085635787497,5.779485239001791e-07,-0.800008533847622,0.09759010381615213,-4.618655182194858e-08,0.09759010281719747,0.24998469290348108,1.9079523392983074e-06,0.249984821351527,0.1024825435316884,-4.341602874899201e-07,0.10248250911985896,0.3099390846751188,0.05228384135827693,0.3310654242190171,0,0.0
1.8339999999999088,pose1_hold,0.15053138202418972,-8.161318131167911e-07,0.1505313348427364,0.8999658937027529,-8.319748984797034e-07,0.8999658440115703,-0.8000085630120674,5.666823860648379e-07,-0.800008533847622,0.09759010377123156,-4.492056753850777e-08,0.09759010281719747,0.24998469478273752,1.8792564360890508e-06,0.249984821351527,0.10248254310293556,-4.287528450101798e-07,0.10248250911985896,0.3099390844160687,0.05228384109589745,0.33106542382974175,0,0.0
1.8349999999999087,pose1_hold,0.15053138122195137,-8.022383680763732e-07,0.1505313348427364,0.8999658928839507,-8.188022763888622e-07,0.8999658440115703,-0.8000085624564274,5.556400080729145e-07,-0.800008533847622,0.09759010372754727,-4.368429664645069e-08,0.09759010281719747,0.24998469663374445,1.8510069359437529e-06,0.249984821351527,0.10248254267952282,-4.234127310309861e-07,0.10248250911985896,0.3099390841610531,0.05228384083803024,0.3310654234472714,0,0.0
1.8359999999999086,pose1_hold,0.1505313804333697,-7.885816641171046e-07,0.1505313348427364,0.8999658920781225,-8.058281786162542e-07,0.8999658440115703,-0.8000085619116104,5.448169663362692e-07,-0.800008533847622,0.09759010368507018,-4.247709471482349e-08,0.09759010281719747,0.24998469845694116,1.823196697974074e-06,0.249984821351527,0.10248254226138372,-4.181391073027412e-07,0.10248250911985896,0.3099390839100099,0.052283840584597945,0.3310654230714767,0,0.0
1.8369999999999085,pose1_hold,0.15053137965821203,-7.751576634214771e-07,0.1505313348427364,0.8999658912850728,-7.930497315805003e-07,0.8999658440115703,-0.8000085613774015,5.34208920997344e-07,-0.800008533847622,0.09759010364377185,-4.1298330533056226e-08,0.09759010281719747,0.24998470025275984,1.79581869578794e-06,0.249984821351527,0.10248254184845257,-4.129311461119628e-07,0.10248250911985896,0.3099390836628781,0.05228384033552502,0.3310654227022303,0,0.0
1.8379999999999084,pose1_hold,0.15053137889624962,-7.619623971840935e-07,0.1505313348427364,0.8999658905046086,-7.804641043417525e-07,0.8999658440115703,-0.8000085608535898,5.238116147035699e-07,-0.800008533847622,0.09759010360362447,-4.0147385915990795e-08,0.09759010281719747,0.24998470202162587,1.7688660156018993e-06,0.249984821351527,0.10248254144066454,-4.0778803001311326e-07,0.10248250911985896,0.30993908341959725,0.05228384009073679,0.3310654223394074,0,0.0
1.8389999999999083,pose1_hold,0.15053137814725767,-7.489919643236461e-07,0.1505313348427364,0.8999658897365401,-7.680685077364006e-07,0.8999658440115703,-0.8000085603399689,5.136208708864274e-07,-0.800008533847622,0.09759010356460081,-3.9023655468532534e-08,0.09759010281719747,0.24998470376395773,1.7423318548306568e-06,0.249984821351527,0.1024825410379556,-4.027089517708581e-07,0.10248250911985896,0.3099390831801083,0.0522838398501599,0.3310654219828857,0,0.0
1.8399999999999082,pose1_hold,0.15053137741101513,-7.362425304388499e-07,0.1505313348427364,0.89996588898068,-7.558601938024272e-07,0.8999658440115703,-0.8000085598363363,5.036325926909033e-07,-0.800008533847622,0.09759010352667426,-3.792654624004875e-08,0.09759010281719747,0.24998470548016724,1.7162095199965039e-06,0.249984821351527,0.10248254064026248,-3.976931141707731e-07,0.10248250911985896,0.30993908294435324,0.05228383961372242,0.33106542163254554,0,0.0
1.840999999999908,pose1_hold,0.15053137668730482,-7.237103264932795e-07,0.1505313348427364,0.8999658882368435,-7.43836454996787e-07,0.8999658440115703,-0.8000085593424936,4.938427615972994e-07,-0.800008533847622,0.09759010348981878,-3.685547766797317e-08,0.09759010281719747,0.24998470717065965,1.690492424985626e-06,0.249984821351527,0.10248254024752275,-3.927397299051103e-07,0.10248250911985896,0.30993908271227416,0.05228383938135335,0.3310654212882696,0,0.0
1.841999999999908,pose1_hold,0.15053137597591318,-7.113916478965247e-07,0.1505313348427364,0.899965887504849,-7.319946233701025e-07,0.8999658440115703,-0.8000085588582462,4.842474356611069e-07,-0.800008533847622,0.0975901034540089,-3.58098811789175e-08,0.09759010281719747,0.24998470883583374,1.6651740899743878e-06,0.249984821351527,0.10248253985967473,-3.878480214991294e-07,0.10248250911985896,0.3099390824838148,0.05228383915298336,0.33106542094994257,0,0.0
1.8429999999999078,pose1_hold,0.15053137527663032,-6.992828532625961e-07,0.1505313348427364,0.8999658867845169,-7.203320700350769e-07,0.8999658440115703,-0.8000085583834035,4.7484274844938353e-07,-0.800008533847622,0.0975901034192197,-3.4789199971075174e-08,0.09759010281719747,0.24998471047608187,1.6402481394037887e-06,0.249984821351527,0.10248253947665752,-3.8301722116922144e-07,0.10248250911985896,0.3099390822589194,0.05228383892854378,0.33106542061745137,0,0.0
1.8439999999999077,pose1_hold,0.15053137458924995,-6.87380363350325e-07,0.1505313348427364,0.8999658860756707,-7.088462044280547e-07,0.8999658440115703,-0.8000085579177786,4.656249076734355e-07,-0.800008533847622,0.09759010338542681,-3.37928888058088e-08,0.09759010281719747,0.24998471209179016,1.6157083003872826e-06,0.249984821351527,0.10248253909841094,-3.782465706772259e-07,0.10248250911985896,0.30993908203753284,0.052283838707967364,0.33106542029068625,0,0.0
1.8449999999999076,pose1_hold,0.1505313739135693,-6.756806600308675e-07,0.1505313348427364,0.8999658853781363,-6.975344736152971e-07,0.8999658440115703,-0.8000085574611884,4.5659019382041584e-07,-0.800008533847622,0.0975901033526064,-3.2820413779283984e-08,0.09759010281719747,0.24998471368333855,1.5915484012088187e-06,0.249984821351527,0.10248253872487562,-3.7353532117860485e-07,0.10248250911985896,0.3099390818196015,0.052283838491188395,0.3310654199695379,0,0.0
