time_s,phase,cube_x_m,cube_y_m,cube_z_m,gripper_x_m,gripper_y_m,gripper_z_m,relative_x_m,relative_y_m,relative_z_m,cube_vz_mps,cube_speed_mps,cube_angular_speed_radps,penetration_m,table_normal_N,palm_normal_N,left_normal_N,left_vertical_N,left_side_normal_min,left_tip_above_cube_bottom_m,left_normal_vertical_N,left_q_m,left_actuator_N,right_normal_N,right_vertical_N,right_side_normal_min,right_tip_above_cube_bottom_m,right_normal_vertical_N,right_q_m,right_actuator_N,left_effective,right_effective
1.5494999999998849,close,6.685401761122841e-23,-2.505070803236916e-18,0.029999467325419638,2.8203998027297693e-38,2.647861345480636e-21,0.09996826439452493,6.685401761123224e-23,-3.512852163418709e-18,-0.06996879706910529,-1.9802184906262562e-16,1.996904190640702e-16,4.4834956430082087e-17,3.4307086850191854e-06,0.7848,0.0,2.3800797072145956,-2.5218192948475608e-17,1.0,0.007968797069105284,2.5218192948475608e-17,0.01500343070868502,2.38007321685612,2.3800797072145956,2.5218192948475608e-17,1.0,0.007968797069105284,2.5218192948475608e-17,0.01500343070868502,2.38007321685612,1,1
1.5499999999998848,close,6.699540419515485e-23,-2.520032793218147e-18,0.029999467325419638,2.713374817502226e-38,2.198738685039946e-21,0.09996826439452493,6.699540419515847e-23,-3.491105125739673e-18,-0.06996879706910529,-1.9802184906262562e-16,2.002700608754466e-16,6.858578601368516e-17,3.4315217314757223e-06,0.7848000000000002,0.0,2.3805711670749896,-2.5305036895815237e-17,1.0,0.007968797069105284,2.5305036895815237e-17,0.015003431521731477,2.3805647738715034,2.38057116707499,2.5305036895815243e-17,1.0,0.007968797069105284,2.5305036895815243e-17,0.015003431521731477,2.3805647738715034,1,1
1.5504999999998847,close,6.71367907790813e-23,-2.53187228094262e-18,0.029999467325419638,2.652710439583751e-38,2.288514493623589e-21,0.09996826439452493,6.713679077908492e-23,-3.537610491491569e-18,-0.06996879706910529,-1.973279596722349e-16,1.987435974988852e-16,1.1517372409719258e-17,3.432320661356319e-06,0.7847999999999999,0.0,2.3810534031332913,-2.5323874716460972e-17,1.0,0.007968797069105284,2.5323874716460972e-17,0.015003432320661354,2.3810471064750427,2.381053403133291,2.5323874716460972e-17,1.0,0.007968797069105284,2.5323874716460972e-17,0.015003432320661354,2.3810471064750427,1,1
1.5509999999998847,close,6.727817736300774e-23,-2.545099547447874e-18,0.029999467325419638,2.566388190543947e-38,2.4439600299059e-21,0.09996826439452493,6.727817736301136e-23,-3.58562497438447e-18,-0.06996879706910529,-1.9802184906262562e-16,1.9978111778410225e-16,1.7202186471170145e-17,3.4331055831574963e-06,0.7848000000000002,0.0,2.381526492664266,-2.5349390027585976e-17,1.0,0.007968797069105284,2.5349390027585976e-17,0.015003433105583155,2.3815202919391343,2.381526492664266,2.5349390027585976e-17,1.0,0.007968797069105284,2.5349390027585976e-17,0.015003433105583155,2.3815202919391343,1,1
1.5514999999998846,close,6.741956394693418e-23,-2.557979869257933e-18,0.029999467325419638,2.4760804331684797e-38,2.5264315775627083e-21,0.09996826439452493,6.74195639469376e-23,-3.5632310241723636e-18,-0.06996879706910529,-1.973279596722349e-16,1.9900234779572285e-16,8.36043734193456e-17,3.4338766058059887e-06,0.7848,0.0,2.381990513234452,-2.545390155694084e-17,1.0,0.007968797069105284,2.545390155694084e-17,0.015003433876605804,2.3819844078277725,2.381990513234452,2.5453901556940844e-17,1.0,0.007968797069105284,2.5453901556940844e-17,0.015003433876605804,2.3819844078277725,1,1
1.5519999999998846,close,6.756095053086063e-23,-2.5705132463727964e-18,0.029999467325419638,2.429584603127995e-38,2.5025446592120944e-21,0.09996826439452493,6.756095053086385e-23,-3.540392268192844e-18,-0.06996879706910529,-1.973279596722349e-16,1.9891371455005475e-16,4.9999603828891535e-17,3.434633838637971e-06,0.7848,0.0,2.382445542702179,-2.5518324659099164e-17,1.0,0.007968797069105284,2.5518324659099164e-17,0.01500343463383864,2.3824395319968588,2.382445542702179,2.5518324659099164e-17,1.0,0.007968797069105284,2.5518324659099164e-17,0.01500343463383864,2.3824395319968588,1,1
1.5524999999998845,close,6.770233711478707e-23,-2.5823527340972692e-18,0.029999467325419638,2.3735921413464573e-38,2.2140186687683926e-21,0.09996826439452493,6.770233711479029e-23,-3.586133911579135e-18,-0.06996879706910529,-1.973279596722349e-16,1.987435974988852e-16,4.5736351653452244e-17,3.4353773914267657e-06,0.7848,0.0,2.382891659218199,-2.557759538926322e-17,1.0,0.007968797069105284,2.557759538926322e-17,0.015003435377391424,2.382885742594505,2.382891659218199,2.5577595389263213e-17,1.0,0.007968797069105284,2.5577595389263213e-17,0.015003435377391424,2.382885742594505,1,1
1.5529999999998845,close,6.784372369871351e-23,-2.594192221821742e-18,0.029999467325419638,2.310268007743707e-38,1.9774159790351446e-21,0.09996826439452493,6.784372369871656e-23,-3.56240551972361e-18,-0.06996879706910529,-1.973279596722349e-16,1.987435974988852e-16,8.788853996301834e-17,3.436107374334208e-06,0.7848,0.0,2.3833289412254532,-2.5687022758038354e-17,1.0,0.007968797069105284,2.5687022758038354e-17,0.015003436107374334,2.38332311806138,2.3833289412254537,2.5687022758038354e-17,1.0,0.007968797069105284,2.5687022758038354e-17,0.015003436107374334,2.38332311806138,1,1
1.5534999999998844,close,6.798511028263996e-23,-2.606031709546215e-18,0.029999467325419638,2.2437353382581844e-38,1.67774740521772e-21,0.09996826439452493,6.7985110282643e-23,-3.6078909342343246e-18,-0.06996879706910529,-1.973279596722349e-16,1.987435974988852e-16,9.630884019536569e-17,3.4368238979663117e-06,0.7848,0.0,2.3837574674601116,-2.5806429783010418e-17,1.0,0.007968797069105284,2.5806429783010418e-17,0.015003436823897966,2.3837517371310444,2.3837574674601103,2.5806429783010406e-17,1.0,0.007968797069105284,2.5806429783010406e-17,0.015003436823897966,2.3837517371310426,1,1
1.5539999999998844,close,6.81264968665664e-23,-2.622034533613032e-18,0.029999467325419638,2.1644522670654773e-38,1.1984961388622283e-21,0.09996826439452493,6.812649686656944e-23,-3.656188636140828e-18,-0.06996879706910529,-1.973279596722349e-16,1.9990669118601592e-16,5.687399315230637e-17,3.437527073338418e-06,0.7848,0.0,2.3841773169513965,-2.5878773893159032e-17,1.0,0.007968797069105284,2.5878773893159032e-17,0.015003437527073336,2.384171678830265,2.3841773169513956,2.587877389315902e-17,1.0,0.007968797069105284,2.587877389315902e-17,0.015003437527073336,2.3841716788302634,1,1
